timestep,intersection,waiting,queue,avg_speed,vehicle_count,current_phase,ev_active,incident_active
141,C1,0,0,13.89,0,0,0,0
141,D1,0,0,13.89,0,1,0,0
141,E1,0,0,13.89,0,1,0,0
141,F1,0,0,13.89,0,2,0,0
141,A2,0,0,12.923,20,0,0,0
141,B2,0,0,13.89,0,1,0,0
141,C2,0,0,13.89,0,1,0,0
141,D2,0,0,13.89,0,2,0,0
141,E2,0,0,13.89,0,0,0,0
141,F2,0,0,13.89,0,1,0,0
141,A3,7,7,12.159,33,1,0,0
141,B3,0,0,13.89,0,2,0,0
141,C3,0,0,13.89,0,0,0,0
141,D3,0,0,13.89,0,1,0,0
141,E3,0,0,13.89,0,1,0,0
141,F3,0,0,13.89,0,2,0,0
141,A4,0,0,12.657,20,0,0,0
141,B4,0,0,13.89,0,1,0,0
141,C4,0,0,13.89,0,1,0,0
141,D4,0,0,13.89,0,2,0,0
141,E4,0,0,13.89,0,0,0,0
141,F4,0,0,13.89,0,1,0,0
141,A5,0,0,13.56,10,1,0,0
141,B5,0,0,13.89,0,2,0,0
141,C5,0,0,13.89,0,0,0,0
141,D5,0,0,13.89,0,1,0,0
141,E5,0,0,13.89,0,1,0,0
141,F5,0,0,13.89,0,2,0,0
142,A0,0,0,13.89,0,0,0,0
142,B0,0,0,13.89,0,1,0,0
142,C0,0,0,13.89,0,1,0,0
142,D0,0,0,13.89,0,2,0,0
142,E0,0,0,13.89,0,0,0,0
142,F0,0,0,13.89,0,1,0,0
142,A1,8,8,11.635,44,1,0,0
142,B1,0,0,13.89,0,2,0,0
142,C1,0,0,13.89,0,0,0,0
142,D1,0,0,13.89,0,1,0,0
142,E1,0,0,13.89,0,1,0,0
142,F1,0,0,13.89,0,2,0,0
142,A2,0,0,12.802,20,0,0,0
142,B2,0,0,13.89,0,1,0,0
142,C2,0,0,13.89,0,1,0,0
142,D2,0,0,13.89,0,2,0,0
142,E2,0,0,13.89,0,0,0,0
142,F2,0,0,13.89,0,1,0,0
142,A3,8,8,11.991,33,1,0,0
142,B3,0,0,13.89,0,2,0,0
142,C3,0,0,13.89,0,0,0,0
142,D3,0,0,13.89,0,1,0,0
142,E3,0,0,13.89,0,1,0,0
142,F3,0,0,13.89,0,2,0,0
142,A4,0,0,12.542,20,0,0,0
142,B4,0,0,13.89,0,1,0,0
142,C4,0,0,13.89,0,1,0,0
142,D4,0,0,13.89,0,2,0,0
142,E4,0,0,13.89,0,0,0,0
142,F4,0,0,13.89,0,1,0,0
142,A5,0,0,13.573,8,1,0,0
142,B5,0,0,13.89,0,2,0,0
142,C5,0,0,13.89,0,0,0,0
142,D5,0,0,13.89,0,1,0,0
142,E5,0,0,13.89,0,1,0,0
142,F5,0,0,13.89,0,2,0,0
143,A0,0,0,13.89,0,0,0,0
143,B0,0,0,13.89,0,1,0,0
143,C0,0,0,13.89,0,1,0,0
143,D0,0,0,13.89,0,2,0,0
143,E0,0,0,13.89,0,0,0,0
143,F0,0,0,13.89,0,1,0,0
143,A1,9,9,11.579,44,1,0,0
143,B1,0,0,13.89,0,2,0,0
143,C1,0,0,13.89,0,0,0,0
143,D1,0,0,13.89,0,1,0,0
143,E1,0,0,13.89,0,1,0,0
143,F1,0,0,13.89,0,2,0,0
143,A2,0,0,12.739,19,0,0,0
143,B2,0,0,13.89,0,1,0,0
143,C2,0,0,13.89,0,1,0,0
143,D2,0,0,13.89,0,2,0,0
143,E2,0,0,13.89,0,0,0,0
143,F2,0,0,13.89,0,1,0,0
143,A3,10,10,11.888,34,1,0,0
143,B3,0,0,13.89,0,2,0,0
143,C3,0,0,13.89,0,0,0,0
143,D3,0,0,13.89,0,1,0,0
143,E3,0,0,13.89,0,1,0,0
143,F3,0,0,13.89,0,2,0,0
143,A4,0,0,12.449,20,0,0,0
143,B4,0,0,13.89,0,1,0,0
143,C4,0,0,13.89,0,1,0,0
143,D4,0,0,13.89,0,2,0,0
143,E4,0,0,13.89,0,0,0,0
143,F4,0,0,13.89,0,1,0,0
143,A5,0,0,13.572,8,1,0,0
143,B5,0,0,13.89,0,2,0,0
143,C5,0,0,13.89,0,0,0,0
143,D5,0,0,13.89,0,1,0,0
143,E5,0,0,13.89,0,1,0,0
143,F5,0,0,13.89,0,2,0,0
144,A0,0,0,13.89,0,0,0,0
144,B0,0,0,13.89,0,2,0,0
144,C0,0,0,13.89,0,2,0,0
144,D0,0,0,13.89,0,2,0,0
144,E0,0,0,13.89,0,0,0,0
144,F0,0,0,13.89,0,2,0,0
144,A1,10,10,11.51,46,2,0,0
144,B1,0,0,13.89,0,2,0,0
144,C1,0,0,13.89,0,0,0,0
144,D1,0,0,13.89,0,2,0,0
144,E1,0,0,13.89,0,2,0,0
144,F1,0,0,13.89,0,2,0,0
144,A2,0,0,12.681,18,0,0,0
144,B2,0,0,13.89,0,2,0,0
144,C2,0,0,13.89,0,2,0,0
144,D2,0,0,13.89,0,2,0,0
144,E2,0,0,13.89,0,0,0,0
144,F2,0,0,13.89,0,2,0,0
144,A3,11,11,11.766,34,2,0,0
144,B3,0,0,13.89,0,2,0,0
144,C3,0,0,13.89,0,0,0,0
144,D3,0,0,13.89,0,2,0,0
144,E3,0,0,13.89,0,2,0,0
144,F3,0,0,13.89,0,2,0,0
144,A4,0,0,12.503,18,0,0,0
144,B4,0,0,13.89,0,2,0,0
144,C4,0,0,13.89,0,2,0,0
144,D4,0,0,13.89,0,2,0,0
144,E4,0,0,13.89,0,0,0,0
144,F4,0,0,13.89,0,2,0,0
144,A5,0,0,13.559,7,2,0,0
144,B5,0,0,13.89,0,2,0,0
144,C5,0,0,13.89,0,0,0,0
144,D5,0,0,13.89,0,2,0,0
144,E5,0,0,13.89,0,2,0,0
144,F5,0,0,13.89,0,2,0,0
145,A0,0,0,13.89,0,0,0,0
145,B0,0,0,13.89,0,2,0,0
145,C0,0,0,13.89,0,2,0,0
145,D0,0,0,13.89,0,2,0,0
145,E0,0,0,13.89,0,0,0,0
145,F0,0,0,13.89,0,2,0,0
145,A1,12,12,11.467,46,2,0,0
145,B1,0,0,13.89,0,2,0,0
145,C1,0,0,13.89,0,0,0,0
145,D1,0,0,13.89,0,2,0,0
145,E1,0,0,13.89,0,2,0,0
145,F1,0,0,13.89,0,2,0,0
145,A2,0,0,12.617,17,0,0,0
145,B2,0,0,13.89,0,2,0,0
145,C2,0,0,13.89,0,2,0,0
145,D2,0,0,13.89,0,2,0,0
145,E2,0,0,13.89,0,0,0,0
145,F2,0,0,13.89,0,2,0,0
145,A3,12,12,11.696,36,2,0,0
145,B3,0,0,13.89,0,2,0,0
145,C3,0,0,13.89,0,0,0,0
145,D3,0,0,13.89,0,2,0,0
145,E3,0,0,13.89,0,2,0,0
145,F3,0,0,13.89,0,2,0,0
145,A4,0,0,12.375,18,0,0,0
145,B4,0,0,13.89,0,2,0,0
145,C4,0,0,13.89,0,2,0,0
145,D4,0,0,13.89,0,2,0,0
145,E4,0,0,13.89,0,0,0,0
145,F4,0,0,13.89,0,2,0,0
145,A5,0,0,13.309,9,2,0,0
145,B5,0,0,13.89,0,2,0,0
145,C5,0,0,13.89,0,0,0,0
145,D5,0,0,13.89,0,2,0,0
145,E5,0,0,13.89,0,2,0,0
145,F5,0,0,13.89,0,2,0,0
146,A0,0,0,13.89,0,0,0,0
146,B0,0,0,13.89,0,1,0,0
146,C0,0,0,13.89,0,2,0,0
146,D0,0,0,13.89,0,2,0,0
146,E0,0,0,13.89,0,0,0,0
146,F0,0,0,13.89,0,1,0,0
146,A1,13,13,11.398,47,2,0,0
146,B1,0,0,13.89,0,2,0,0
146,C1,0,0,13.89,0,0,0,0
146,D1,0,0,13.89,0,1,0,0
146,E1,0,0,13.89,0,2,0,0
146,F1,0,0,13.89,0,2,0,0
146,A2,0,0,12.59,16,0,0,0
146,B2,0,0,13.89,0,1,0,0
146,C2,0,0,13.89,0,2,0,0
146,D2,0,0,13.89,0,2,0,0
146,E2,0,0,13.89,0,0,0,0
146,F2,0,0,13.89,0,1,0,0
146,A3,13,13,11.572,36,2,0,0
146,B3,0,0,13.89,0,2,0,0
146,C3,0,0,13.89,0,0,0,0
146,D3,0,0,13.89,0,1,0,0
146,E3,0,0,13.89,0,2,0,0
146,F3,0,0,13.89,0,2,0,0
146,A4,0,0,12.302,17,0,0,0
146,B4,0,0,13.89,0,1,0,0
146,C4,0,0,13.89,0,2,0,0
146,D4,0,0,13.89,0,2,0,0
146,E4,0,0,13.89,0,0,0,0
146,F4,0,0,13.89,0,1,0,0
146,A5,0,0,13.437,8,2,0,0
146,B5,0,0,13.89,0,2,0,0
146,C5,0,0,13.89,0,0,0,0
146,D5,0,0,13.89,0,1,0,0
146,E5,0,0,13.89,0,2,0,0
146,F5,0,0,13.89,0,2,0,0
147,A0,0,0,13.89,0,0,0,0
147,B0,0,0,13.89,0,1,0,0
147,C0,0,0,13.89,0,2,0,0
147,D0,0,0,13.89,0,2,0,0
147,E0,0,0,13.89,0,0,0,0
147,F0,0,0,13.89,0,1,0,0
147,A1,13,13,11.353,48,2,0,0
147,B1,0,0,13.89,0,2,0,0
147,C1,0,0,13.89,0,0,0,0
147,D1,0,0,13.89,0,1,0,0
147,E1,0,0,13.89,0,2,0,0
147,F1,0,0,13.89,0,2,0,0
147,A2,0,0,12.509,15,0,0,0
147,B2,0,0,13.89,0,1,0,0
147,C2,0,0,13.89,0,2,0,0
147,D2,0,0,13.89,0,2,0,0
147,E2,0,0,13.89,0,0,0,0
147,F2,0,0,13.89,0,1,0,0
147,A3,15,15,11.554,38,2,0,0
147,B3,0,0,13.89,0,2,0,0
147,C3,0,0,13.89,0,0,0,0
147,D3,0,0,13.89,0,1,0,0
147,E3,0,0,13.89,0,2,0,0
147,F3,0,0,13.89,0,2,0,0
147,A4,0,0,12.219,16,0,0,0
147,B4,0,0,13.89,0,1,0,0
147,C4,0,0,13.89,0,2,0,0
147,D4,0,0,13.89,0,2,0,0
147,E4,0,0,13.89,0,0,0,0
147,F4,0,0,13.89,0,1,0,0
147,A5,0,0,13.448,10,2,0,0
147,B5,0,0,13.89,0,2,0,0
147,C5,0,0,13.89,0,0,0,0
147,D5,0,0,13.89,0,1,0,0
147,E5,0,0,13.89,0,2,0,0
147,F5,0,0,13.89,0,2,0,0
148,A0,0,0,13.89,0,0,0,0
148,B0,0,0,13.89,0,1,0,0
148,C0,0,0,13.89,0,2,0,0
148,D0,0,0,13.89,0,2,0,0
148,E0,0,0,13.89,0,0,0,0
148,F0,0,0,13.89,0,1,0,0
148,A1,14,14,11.316,49,2,0,0
148,B1,0,0,13.89,0,2,0,0
148,C1,0,0,13.89,0,0,0,0
148,D1,0,0,13.89,0,1,0,0
148,E1,0,0,13.89,0,2,0,0
148,F1,0,0,13.89,0,2,0,0
148,A2,0,0,12.488,13,0,0,0
148,B2,0,0,13.89,0,1,0,0
148,C2,0,0,13.89,0,2,0,0
148,D2,0,0,13.89,0,2,0,0
148,E2,0,0,13.89,0,0,0,0
148,F2,0,0,13.89,0,1,0,0
148,A3,16,16,11.529,40,2,0,0
148,B3,0,0,13.89,0,2,0,0
148,C3,0,0,13.89,0,0,0,0
148,D3,0,0,13.89,0,1,0,0
148,E3,0,0,13.89,0,2,0,0
148,F3,0,0,13.89,0,2,0,0
148,A4,0,0,12.104,15,0,0,0
148,B4,0,0,13.89,0,1,0,0
148,C4,0,0,13.89,0,2,0,0
148,D4,0,0,13.89,0,2,0,0
148,E4,0,0,13.89,0,0,0,0
148,F4,0,0,13.89,0,1,0,0
148,A5,0,0,13.501,10,2,0,0
148,B5,0,0,13.89,0,2,0,0
148,C5,0,0,13.89,0,0,0,0
148,D5,0,0,13.89,0,1,0,0
148,E5,0,0,13.89,0,2,0,0
148,F5,0,0,13.89,0,2,0,0
149,A0,0,0,13.89,0,0,0,0
149,B0,0,0,13.89,0,2,0,0
149,C0,0,0,13.89,0,2,0,0
149,D0,0,0,13.89,0,2,0,0
149,E0,0,0,13.89,0,0,0,0
149,F0,0,0,13.89,0,2,0,0
149,A1,17,17,11.275,50,2,0,0
149,B1,0,0,13.89,0,2,0,0
149,C1,0,0,13.89,0,0,0,0
149,D1,0,0,13.89,0,2,0,0
149,E1,0,0,13.89,0,2,0,0
149,F1,0,0,13.89,0,2,0,0
149,A2,0,0,12.518,13,0,0,0
149,B2,0,0,13.89,0,2,0,0
149,C2,0,0,13.89,0,2,0,0
149,D2,0,0,13.89,0,2,0,0
149,E2,0,0,13.89,0,0,0,0
149,F2,0,0,13.89,0,2,0,0
149,A3,18,18,11.398,40,2,0,0
149,B3,0,0,13.89,0,2,0,0
149,C3,0,0,13.89,0,0,0,0
149,D3,0,0,13.89,0,2,0,0
149,E3,0,0,13.89,0,2,0,0
149,F3,0,0,13.89,0,2,0,0
149,A4,0,0,11.937,14,0,0,0
149,B4,0,0,13.89,0,2,0,0
149,C4,0,0,13.89,0,2,0,0
149,D4,0,0,13.89,0,2,0,0
149,E4,0,0,13.89,0,0,0,0
149,F4,0,0,13.89,0,2,0,0
149,A5,0,0,13.454,12,2,0,0
149,B5,0,0,13.89,0,2,0,0
149,C5,0,0,13.89,0,0,0,0
149,D5,0,0,13.89,0,2,0,0
149,E5,0,0,13.89,0,2,0,0
149,F5,0,0,13.89,0,2,0,0
150,A0,0,0,13.89,0,0,0,0
150,B0,0,0,13.89,0,2,0,0
150,C0,0,0,13.89,0,2,0,0
150,D0,0,0,13.89,0,2,0,0
150,E0,0,0,13.89,0,0,0,0
150,F0,0,0,13.89,0,2,0,0
150,A1,18,18,11.221,50,2,0,0
150,B1,0,0,13.89,0,2,0,0
150,C1,0,0,13.89,0,0,0,0
150,D1,0,0,13.89,0,2,0,0
150,E1,0,0,13.89,0,2,0,0
150,F1,0,0,13.89,0,2,0,0
150,A2,0,0,12.385,11,0,0,0
150,B2,0,0,13.89,0,2,0,0
150,C2,0,0,13.89,0,2,0,0
150,D2,0,0,13.89,0,2,0,0
150,E2,0,0,13.89,0,0,0,0
150,F2,0,0,13.89,0,2,0,0
150,A3,19,19,11.39,42,2,0,0
150,B3,0,0,13.89,0,2,0,0
150,C3,0,0,13.89,0,0,0,0
150,D3,0,0,13.89,0,2,0,0
150,E3,0,0,13.89,0,2,0,0
150,F3,0,0,13.89,0,2,0,0
150,A4,0,0,11.842,13,0,0,0
150,B4,0,0,13.89,0,2,0,0
150,C4,0,0,13.89,0,2,0,0
150,D4,0,0,13.89,0,2,0,0
150,E4,0,0,13.89,0,0,0,0
150,F4,0,0,13.89,0,2,0,0
150,A5,0,0,13.473,13,2,0,0
150,B5,0,0,13.89,0,2,0,0
150,C5,0,0,13.89,0,0,0,0
150,D5,0,0,13.89,0,2,0,0
150,E5,0,0,13.89,0,2,0,0
150,F5,0,0,13.89,0,2,0,0
151,A0,0,0,13.89,0,1,0,0
151,B0,0,0,13.89,0,1,0,0
151,C0,0,0,13.89,0,2,0,0
151,D0,0,0,13.89,0,2,0,0
151,E0,0,0,13.89,0,1,0,0
151,F0,0,0,13.89,0,1,0,0
151,A1,19,19,11.211,52,2,0,0
151,B1,0,0,13.89,0,2,0,0
151,C1,0,0,13.89,0,1,0,0
151,D1,0,0,13.89,0,1,0,0
151,E1,0,0,13.89,0,2,0,0
151,F1,0,0,13.89,0,2,0,0
151,A2,0,0,12.352,11,1,0,0
151,B2,0,0,13.89,0,1,0,0
151,C2,0,0,13.89,0,2,0,0
151,D2,0,0,13.89,0,2,0,0
151,E2,0,0,13.89,0,1,0,0
151,F2,0,0,13.89,0,1,0,0
151,A3,20,20,11.29,42,2,0,0
151,B3,0,0,13.89,0,2,0,0
151,C3,0,0,13.89,0,1,0,0
151,D3,0,0,13.89,0,1,0,0
151,E3,0,0,13.89,0,2,0,0
151,F3,0,0,13.89,0,2,0,0
151,A4,0,0,11.824,12,1,0,0
151,B4,0,0,13.89,0,1,0,0
151,C4,0,0,13.89,0,2,0,0
151,D4,0,0,13.89,0,2,0,0
151,E4,0,0,13.89,0,1,0,0
151,F4,0,0,13.89,0,1,0,0
151,A5,0,0,13.476,14,2,0,0
151,B5,0,0,13.89,0,2,0,0
151,C5,0,0,13.89,0,1,0,0
151,D5,0,0,13.89,0,1,0,0
151,E5,0,0,13.89,0,2,0,0
151,F5,0,0,13.89,0,2,0,0
152,A0,0,0,13.89,0,1,0,0
152,B0,0,0,13.89,0,1,0,0
152,C0,0,0,13.89,0,2,0,0
152,D0,0,0,13.89,0,2,0,0
152,E0,0,0,13.89,0,1,0,0
152,F0,0,0,13.89,0,1,0,0
152,A1,20,20,11.192,52,2,0,0
152,B1,0,0,13.89,0,2,0,0
152,C1,0,0,13.89,0,1,0,0
152,D1,0,0,13.89,0,1,0,0
152,E1,0,0,13.89,0,2,0,0
152,F1,0,0,13.89,0,2,0,0
152,A2,0,0,12.132,11,1,0,0
152,B2,0,0,13.89,0,1,0,0
152,C2,0,0,13.89,0,2,0,0
152,D2,0,0,13.89,0,2,0,0
152,E2,0,0,13.89,0,1,0,0
152,F2,0,0,13.89,0,1,0,0
152,A3,21,21,11.313,44,2,0,0
152,B3,0,0,13.89,0,2,0,0
152,C3,0,0,13.89,0,1,0,0
152,D3,0,0,13.89,0,1,0,0
152,E3,0,0,13.89,0,2,0,0
152,F3,0,0,13.89,0,2,0,0
152,A4,0,0,11.818,12,1,0,0
152,B4,0,0,13.89,0,1,0,0
152,C4,0,0,13.89,0,2,0,0
152,D4,0,0,13.89,0,2,0,0
152,E4,0,0,13.89,0,1,0,0
152,F4,0,0,13.89,0,1,0,0
152,A5,0,0,13.451,16,2,0,0
152,B5,0,0,13.89,0,2,0,0
152,C5,0,0,13.89,0,1,0,0
152,D5,0,0,13.89,0,1,0,0
152,E5,0,0,13.89,0,2,0,0
152,F5,0,0,13.89,0,2,0,0
153,A0,0,0,13.89,0,1,0,0
153,B0,0,0,13.89,0,1,0,0
153,C0,0,0,13.89,0,2,0,0
153,D0,0,0,13.89,0,2,0,0
153,E0,0,0,13.89,0,1,0,0
153,F0,0,0,13.89,0,1,0,0
153,A1,22,22,11.126,53,2,0,0
153,B1,0,0,13.89,0,2,0,0
153,C1,0,0,13.89,0,1,0,0
153,D1,0,0,13.89,0,1,0,0
153,E1,0,0,13.89,0,2,0,0
153,F1,0,0,13.89,0,2,0,0
153,A2,0,0,11.866,11,1,0,0
153,B2,0,0,13.89,0,1,0,0
153,C2,0,0,13.89,0,2,0,0
153,D2,0,0,13.89,0,2,0,0
153,E2,0,0,13.89,0,1,0,0
153,F2,0,0,13.89,0,1,0,0
153,A3,24,24,11.278,44,2,0,0
153,B3,0,0,13.89,0,2,0,0
153,C3,0,0,13.89,0,1,0,0
153,D3,0,0,13.89,0,1,0,0
153,E3,0,0,13.89,0,2,0,0
153,F3,0,0,13.89,0,2,0,0
153,A4,0,0,11.744,12,1,0,0
153,B4,0,0,13.89,0,1,0,0
153,C4,0,0,13.89,0,2,0,0
153,D4,0,0,13.89,0,2,0,0
153,E4,0,0,13.89,0,1,0,0
153,F4,0,0,13.89,0,1,0,0
153,A5,0,0,13.46,15,2,0,0
153,B5,0,0,13.89,0,2,0,0
153,C5,0,0,13.89,0,1,0,0
153,D5,0,0,13.89,0,1,0,0
153,E5,0,0,13.89,0,2,0,0
153,F5,0,0,13.89,0,2,0,0
154,A0,0,0,13.89,0,2,0,0
154,B0,0,0,13.89,0,2,0,0
154,C0,0,0,13.89,0,2,0,0
154,D0,0,0,13.89,0,2,0,0
154,E0,0,0,13.89,0,2,0,0
154,F0,0,0,13.89,0,2,0,0
154,A1,23,23,11.104,54,2,0,0
154,B1,0,0,13.89,0,2,0,0
154,C1,0,0,13.89,0,2,0,0
154,D1,0,0,13.89,0,2,0,0
154,E1,0,0,13.89,0,2,0,0
154,F1,0,0,13.89,0,2,0,0
154,A2,0,0,11.543,11,2,0,0
154,B2,0,0,13.89,0,2,0,0
154,C2,0,0,13.89,0,2,0,0
154,D2,0,0,13.89,0,2,0,0
154,E2,0,0,13.89,0,2,0,0
154,F2,0,0,13.89,0,2,0,0
154,A3,25,25,11.236,44,2,0,0
154,B3,0,0,13.89,0,2,0,0
154,C3,0,0,13.89,0,2,0,0
154,D3,0,0,13.89,0,2,0,0
154,E3,0,0,13.89,0,2,0,0
154,F3,0,0,13.89,0,2,0,0
154,A4,1,1,11.638,12,2,0,0
154,B4,0,0,13.89,0,2,0,0
154,C4,0,0,13.89,0,2,0,0
154,D4,0,0,13.89,0,2,0,0
154,E4,0,0,13.89,0,2,0,0
154,F4,0,0,13.89,0,2,0,0
154,A5,0,0,13.436,14,2,0,0
154,B5,0,0,13.89,0,2,0,0
154,C5,0,0,13.89,0,2,0,0
154,D5,0,0,13.89,0,2,0,0
154,E5,0,0,13.89,0,2,0,0
154,F5,0,0,13.89,0,2,0,0
155,A0,0,0,13.89,0,2,0,0
155,B0,0,0,13.89,0,2,0,0
155,C0,0,0,13.89,0,2,0,0
155,D0,0,0,13.89,0,2,0,0
155,E0,0,0,13.89,0,2,0,0
155,F0,0,0,13.89,0,2,0,0
155,A1,26,26,11.091,54,2,0,0
155,B1,0,0,13.89,0,2,0,0
155,C1,0,0,13.89,0,2,0,0
155,D1,0,0,13.89,0,2,0,0
155,E1,0,0,13.89,0,2,0,0
155,F1,0,0,13.89,0,2,0,0
155,A2,1,1,11.23,11,2,0,0
155,B2,0,0,13.89,0,2,0,0
155,C2,0,0,13.89,0,2,0,0
155,D2,0,0,13.89,0,2,0,0
155,E2,0,0,13.89,0,2,0,0
155,F2,0,0,13.89,0,2,0,0
155,A3,26,26,11.158,44,2,0,0
155,B3,0,0,13.89,0,2,0,0
155,C3,0,0,13.89,0,2,0,0
155,D3,0,0,13.89,0,2,0,0
155,E3,0,0,13.89,0,2,0,0
155,F3,0,0,13.89,0,2,0,0
155,A4,1,1,11.468,12,2,0,0
155,B4,0,0,13.89,0,2,0,0
155,C4,0,0,13.89,0,2,0,0
155,D4,0,0,13.89,0,2,0,0
155,E4,0,0,13.89,0,2,0,0
155,F4,0,0,13.89,0,2,0,0
155,A5,0,0,13.455,14,2,0,0
155,B5,0,0,13.89,0,2,0,0
155,C5,0,0,13.89,0,2,0,0
155,D5,0,0,13.89,0,2,0,0
155,E5,0,0,13.89,0,2,0,0
155,F5,0,0,13.89,0,2,0,0
156,A0,0,0,13.89,0,1,0,0
156,B0,0,0,13.89,0,2,0,0
156,C0,0,0,13.89,0,2,0,0
156,D0,0,0,13.89,0,2,0,0
156,E0,0,0,13.89,0,1,0,0
156,F0,0,0,13.89,0,2,0,0
156,A1,26,26,11.068,55,2,0,0
156,B1,0,0,13.89,0,2,0,0
156,C1,0,0,13.89,0,1,0,0
156,D1,0,0,13.89,0,2,0,0
156,E1,0,0,13.89,0,2,0,0
156,F1,0,0,13.89,0,2,0,0
156,A2,2,2,11.037,11,1,0,0
156,B2,0,0,13.89,0,2,0,0
156,C2,0,0,13.89,0,2,0,0
156,D2,0,0,13.89,0,2,0,0
156,E2,0,0,13.89,0,1,0,0
156,F2,0,0,13.89,0,2,0,0
156,A3,27,27,11.106,44,2,0,0
156,B3,0,0,13.89,0,2,0,0
156,C3,0,0,13.89,0,1,0,0
156,D3,0,0,13.89,0,2,0,0
156,E3,0,0,13.89,0,2,0,0
156,F3,0,0,13.89,0,2,0,0
156,A4,2,2,11.244,12,1,0,0
156,B4,0,0,13.89,0,2,0,0
156,C4,0,0,13.89,0,2,0,0
156,D4,0,0,13.89,0,2,0,0
156,E4,0,0,13.89,0,1,0,0
156,F4,0,0,13.89,0,2,0,0
156,A5,0,0,13.478,13,2,0,0
156,B5,0,0,13.89,0,2,0,0
156,C5,0,0,13.89,0,1,0,0
156,D5,0,0,13.89,0,2,0,0
156,E5,0,0,13.89,0,2,0,0
156,F5,0,0,13.89,0,2,0,0
157,A0,0,0,13.89,0,1,0,0
157,B0,0,0,13.89,0,2,0,0
157,C0,0,0,13.89,0,2,0,0
157,D0,0,0,13.89,0,2,0,0
157,E0,0,0,13.89,0,1,0,0
157,F0,0,0,13.89,0,2,0,0
157,A1,28,28,11.02,56,2,0,0
157,B1,0,0,13.89,0,2,0,0
157,C1,0,0,13.89,0,1,0,0
157,D1,0,0,13.89,0,2,0,0
157,E1,0,0,13.89,0,2,0,0
157,F1,0,0,13.89,0,2,0,0
157,A2,4,4,10.818,11,1,0,0
157,B2,0,0,13.89,0,2,0,0
157,C2,0,0,13.89,0,2,0,0
157,D2,0,0,13.89,0,2,0,0
157,E2,0,0,13.89,0,1,0,0
157,F2,0,0,13.89,0,2,0,0
157,A3,29,29,11.043,44,2,0,0
157,B3,0,0,13.89,0,2,0,0
157,C3,0,0,13.89,0,1,0,0
157,D3,0,0,13.89,0,2,0,0
157,E3,0,0,13.89,0,2,0,0
157,F3,0,0,13.89,0,2,0,0
157,A4,4,4,10.968,12,1,0,0
157,B4,0,0,13.89,0,2,0,0
157,C4,0,0,13.89,0,2,0,0
157,D4,0,0,13.89,0,2,0,0
157,E4,0,0,13.89,0,1,0,0
157,F4,0,0,13.89,0,2,0,0
157,A5,0,0,13.373,13,2,0,0
157,B5,0,0,13.89,0,2,0,0
157,C5,0,0,13.89,0,1,0,0
157,D5,0,0,13.89,0,2,0,0
157,E5,0,0,13.89,0,2,0,0
157,F5,0,0,13.89,0,2,0,0
158,A0,0,0,13.89,0,1,0,0
158,B0,0,0,13.89,0,2,0,0
158,C0,0,0,13.89,0,2,0,0
158,D0,0,0,13.89,0,2,0,0
158,E0,0,0,13.89,0,1,0,0
158,F0,0,0,13.89,0,2,0,0
158,A1,28,28,10.993,57,2,0,0
158,B1,0,0,13.89,0,2,0,0
158,C1,0,0,13.89,0,1,0,0
158,D1,0,0,13.89,0,2,0,0
158,E1,0,0,13.89,0,2,0,0
158,F1,0,0,13.89,0,2,0,0
158,A2,5,5,10.719,11,1,0,0
158,B2,0,0,13.89,0,2,0,0
158,C2,0,0,13.89,0,2,0,0
158,D2,0,0,13.89,0,2,0,0
158,E2,0,0,13.89,0,1,0,0
158,F2,0,0,13.89,0,2,0,0
158,A3,28,28,11.022,44,2,0,0
158,B3,0,0,13.89,0,2,0,0
158,C3,0,0,13.89,0,1,0,0
158,D3,0,0,13.89,0,2,0,0
158,E3,0,0,13.89,0,2,0,0
158,F3,0,0,13.89,0,2,0,0
158,A4,4,4,10.702,12,1,0,0
158,B4,0,0,13.89,0,2,0,0
158,C4,0,0,13.89,0,2,0,0
158,D4,0,0,13.89,0,2,0,0
158,E4,0,0,13.89,0,1,0,0
158,F4,0,0,13.89,0,2,0,0
158,A5,0,0,13.377,12,2,0,0
158,B5,0,0,13.89,0,2,0,0
158,C5,0,0,13.89,0,1,0,0
158,D5,0,0,13.89,0,2,0,0
158,E5,0,0,13.89,0,2,0,0
158,F5,0,0,13.89,0,2,0,0
159,A0,0,0,13.89,0,2,0,0
159,B0,0,0,13.89,0,2,0,0
159,C0,0,0,13.89,0,2,0,0
159,D0,0,0,13.89,0,2,0,0
159,E0,0,0,13.89,0,2,0,0
159,F0,0,0,13.89,0,2,0,0
159,A1,30,30,10.945,58,2,0,0
159,B1,0,0,13.89,0,2,0,0
159,C1,0,0,13.89,0,2,0,0
159,D1,0,0,13.89,0,2,0,0
159,E1,0,0,13.89,0,2,0,0
159,F1,0,0,13.89,0,2,0,0
159,A2,6,6,10.682,11,2,0,0
159,B2,0,0,13.89,0,2,0,0
159,C2,0,0,13.89,0,2,0,0
159,D2,0,0,13.89,0,2,0,0
159,E2,0,0,13.89,0,2,0,0
159,F2,0,0,13.89,0,2,0,0
159,A3,31,31,10.953,44,2,0,0
159,B3,0,0,13.89,0,2,0,0
159,C3,0,0,13.89,0,2,0,0
159,D3,0,0,13.89,0,2,0,0
159,E3,0,0,13.89,0,2,0,0
159,F3,0,0,13.89,0,2,0,0
